,Statements,Label
3054,"WAllHi Fartuin Cabdi Ck Ayuu, 1m Ayuu kuraadinayaa",3
3055,War noi ninkaan dhib badanaa fartuunabdi mahurdeso cawa,3
3056,Ck mxa guursata waba gus tartahe naag ku rabtana maleh,3
3057,Walalakay ck iskadhaaf nacaskan,3
3058,Wlh rag wa weyn oo ebara sida dumarka maseeraya,3
3059,dirisle abdi mean∩┐╜s diris dhib deq darajo gurigis lagama waayo bee,3
3060,Fartuuun kulhaa hada waa is la qumntahy miyaa afgaga dumar kuma noqonaayo ee ninkas Ka dhamw batuulo geey,3
3061,Ck naag ba tahay Queen qawan ba ku sheegtay,3
3062,Sbb saw naag mahan naag always naaag,3
3063,Sbb saw naag mahan naag always naaag,3
3064,Laxawla fartuun cabdi si xunba lo karbashay,3
3065,Wax ma tare,3
3066,fartuun abdi se dareemee,3
3067,Sxb sidii naagihi baad u hadashay ee anaga subscribe ku saraanay hadan ogaan laha ninka iska celi botaada wa mesheda,3
3068,Maseer Abdi,3
3069,Wlhi waa qaniis why oo laabtaada u fiirin ma gacanta bidixaa war ninka muu ku jeclyhy muxuu kuugu mashqulaaa,3
3070,KING CK FARTUUN ABDI CAQLI MALEH,3
3071,Tuug ayaa tahay ee dhamaad yeelo,3
3072,Ck non kan iga dhamow hade khaniiska,3
3073,Ck waad qaldan tahay ninka inaad naag ku tilmaamto marka batuuulonlagu dhahayay ma aha inaaad nin u gafto raganimadisa,3
3074,War ck anigu wxn aha dirisle Fanskisa lkn imika wan sii ahaan kari wayay wayo waxa uu uhadlaya sida naagaha oo nin amaanay ayuu lacag ka samenaya,3
3075,Abti ka kala dhin izhiiza kugu dhiciyee wan ka naxay dhiiqadu ku jiraa khaniiskee,3
3076,Batuulo Magacagi Baa Ku Sucodsinaysa Yaa,3
3077,Anigu fartun madhahaye waxan dhahaya maser abdi kasa uqalma,3
3078,Fartuun Cabdi Maseer Cabdi dirisle Make up Naagtu magac badanaa,3
3079,Batuulo key nin kaa doqonsan waligay ma arag wllhi caqli caruur,3
3080,batuulo make up dhamaad yeelo dheh,3
3081,Ck reer baadiyahan lacag ku waashtay views meel xun kagalay iskadaa wallahi waa nin inkaaran fartuun abdi,3
3082,Ayy magac kumacan aad ubixisay,3
3083,Fartuun abdi se darmee xagee marosaaa ck lagndery,3
3084,Ma fayowyahay ma waalanyahy ma cruura mise jinni Aya ii sawiran Ina abdi,3
3085,ck caay kale malahan naag ayad guursatay aya furtay ayaba caay loga dhiga waa la gursada wana la furaa,3
3086,Legend Ck Dadka intooda Badan Mar Walbo Oo Aad Lakaftankooda Badasid Waxa Si Yareyso Xushmada io Qadarinta Ay ku Hayan Legend,3
3087,Masruuf abdi,3
3088,KinG Ck WaXaN YaR Ka AmuuS WllHi Midh CaQliYa KUMa JiRO SumA WllHi midh CaQliYa KUMa Jirde Ka DhaC masseer ∩┐╜b?∩┐╜,3
3089,Ilmahaan ha isku soo dhisiin saqiir waye in kugu faidorabaa ee karoono,3
3090,Batuulo kay,3
3091,Fartuun cabdi,3
3092,Waxan bahdil wuu dhafay,3
3093,Batuulo naaag ayabad thy,3
3094,Batuulo K wax xishoonaayo ma tidid nio lacagta in uu dirisle dadka uu wada gaarsiiyay waad la socotaa mxaad sida u leee dhyna Doqon yahow,3
3095,Waar yahe asal wxan aha tageo fartunta lashegayo imaka waba garac caadiya unsubscribe IGA yahy jaaw,3
3096,Tiim masruuf,3
3097,Fartuun abdi Magacaa iga gadan,3
3098,Ninkas qaniis waye,3
3099,Queen dirisle,3
3100,Alaaa waa raftay fartuun abdi maseertoooy,3
3101,Nocaan matahy batula key uf uf nacala kugutala wlhi xabad aqli malihide iskaamus,3
3102,naag xun oo faantay ayaa thy batuulo,3
3103,Ck wiil aad dhali karto baa la xifaaltameysaa maxaa dhacay xoolow,3
3104,Batuulo keyo nin ragoo leh waad igu dhago hadalaysaa adi hortaa maan arag isla yaab nin wayn baa tahee,3
3105,Waa la iga xun yahay ma adaa hadlaya dufaw butuulo,3
3106,Walee dhulka lalagalay faadumo cabdi,3
3107,Sidaaan inaa dhaanto umaleye ck ee ina ZERO thy maanta lee ogaaday ninba isheysan samiixo mxaa meesha keeenay warya ilaahey yaqaan oo islaam ah,3
3108,Hdalba mYaqano sacudi Halodiro ariga Bunshd haudhigee,3
3109,Batuulo k Dirisle wuu ka af tahan San yhy run alla caaye Samiixa maxa meesha keenay nin baa is heeysatine eber baa thy wlhi,3
3110,Nio 1.m kabad hada haysan lahayd muxuu samayn laha wuuba is dili lahaye wuxu waa caruur wli,3
3111,Master hormarkayga laga xunyahay ahaa,3
3112,Waar MA Qaanisba maxa tuusay xabadka raaga lkn sual Maad ka habeysatay,3
3113,batuulo dhamaad yeelo,3
3114,qashnimadaan nagala dhamaada yuukaa idin dhashee,3
3115,Ninka hadalkiisa baa iska hor imaanaya,3
3116,Magaca ayaba igu dishay fartuun abdi team ck and Don karlo,3
3117,Marku so labto Fartuun cabdi ilmaha kaso rid cml.,3
3118,Batuulo key maxad raabta,3
3119,Ck ala garacoow,3
3120,wara ck hishow wilka ka yar mxa kudawa dikey adga docil ah,3
3121,Iska oy ck no calaal dirisle waa talen adna waad qasbaysa af nooho ila af tumble,3
3122,Ck inangobeed janis helay batahay ka fuQ ninka,3
3123,Batula k ciyalnimada mesha kala tag naf ayastahy eh,3
3124,Nio fartuun baad dhahdee adi hadii Batuulo key hadii laku dhoho amaa xanaaqdaa,3
3125,Wxaaz adaa iska dhaa dhicyay Apayo ck Qurux,3
3126,Tuug Abdi,3
3127,Wlhi akbar beenale ayad tahay,3
3128,Niyaw ck qofkan nagada xoolaha zxb hawlahagakale qabso fortunately cabdi,3
3129,Naag xun oo faantay ayaa thy sister,3
3130,Nio Ck Wlhi Unsupscripe baanu ku Leeyahay Waxaan ka Aamus Hanagu Soo dhisin Xoolaha Dhoocilkan,3
3131,Ck ninka cayo inanta wll kazaar mezha,3
3132,Hhhh War ninka xigmad la.aan waaye dirisle Buuma weyne,3
3133,wax dhintaaa tahay xoolow,3
3134,Fartuun abdi qaniis ayaa taahay legend ck,3
3135,Akhas caleek ck waa bila caqli waayo 1m baan gaadhay uunku celcelinayaa waxaan laga hadlin ayuu ka hadlayaa bilaa masqax caadiya,3
3136,Fartuun cabde aaa,3
3137,Dhaqanxumadda iyo nacnacdan nagga tagga oo sida ra?a u socda ma naago la wadda qabaad tihiiin,3
3138,FURTUUN ABDI,3
3139,Wllhi kal io laab uqosley wr ninka dhulka lgashey bes kadheh ck af somali lguma gaaro wa ciyaal xamar,3
3140,qashnimadaan nagala dhamaada yuukaa idin dhashee,3
3141,Ala Lkn Dirisle waa Legend Dharki jexjexnabu Kabixiyay,3
3142,Batula key,3
3143,Fartuun ABDI MARKAY SAMIIXA UU TIMIDAY NAAG AYAY ISKU RAACDAY WALEE,3
3144,Legend keep up pro,3
3145,Ck zhp boqor baa thy ilmahan yarana haba u jawaabin bahdil intaasa ugu filan kan haba isku daalin from wll ku jecel,3
3146,Ilmaha yar iska daa wll,3
3147,Alx hada xabadka so xiratay siligina iska so furtay muhimada ahayd intas,3
3148,Ck ajakis inaad soo qaadato waa qalad marxuuum waaaye,3
3149,Si fcn u garbash nacas waye,3
3150,Xabadkaga quruxdiisa maxa tusay wlhi inaan waligey fiirin maxa asagu ma qololda xaga dambe ah bu kubiiray yasir alle,3
3151,CK wll Kan dumar wax ma dhaqmo wlhi,3
3152,Hadalkiisa sii fican udhagayso wuu is caayey coz wuxuu yiri. Maxaa asagaa naag miyaa see loo gursanaa,3
3153,Sheekadan nin nin sida naagaha u daawanaya oo u qiimaynaya waayadan dambe oo dhan way jirtay Nin nin kle eegaya ama qiimaynaya hadaad arag t,3
3154,ilmanimada nagala kor taga xoolo,3
3155,Ck dartiis aa uguursana si aa 1M ugaaro,3
3156,Ar ck baskadheh Ninka wu qarxay,3
3157,Fatrun abdi hal malyin ma garty,3
3158,Fartuun abdi Aaaaa,3
3159,batuulo dhamaad yeelo qofyahay,3
3160,Dirisle makeup,3
3161,Doqontaan Ck sxb Kkkkkkkkkk Nin xabadkaaga ku mashquulaya Hadaa soo qadatid Adaa ka xun,3
3162,Ck asago qoslayo ayuu ku jafaa hhh wn ku wata ck,3
3163,Hhhhhh cabdi tuuk,3
3164,Waxy ragan sida dumarka Uu xfaltamya war rag iska dhigo caadi iska dhiga oo kala roonada,3
3165,Fartuun Abdi ninba maaha is iri wA labeeb,3
3166,Xayawanow qofka hadu dagal ku jiro dacal laguma dhago adiga marka dagalka lakugu so qadaye dhinac kama so wererin dirisle e garab ayu kusiyey,3
3167,Walalayalow ka xishoo,3
3168,inaa is caaysin ceeb waye niman ragaa tahiin hadan bulshada somaliyeed magac ku dhax leh dadaa idin ku dayanayo isku xishooda,3
3169,Nio waa runtaa Siduu u imaadey Nairobi Wada dhiiqo ayuu noqdey MAR UU QAPIIL DHIIQO KU GALO IYO markalaba,3
3170,Dirisle wuxu noqday 0 wlhi ck qofkii wagarad ah uu fahmi kara,3
3171,Ck kaagama darin Dirisle xabadkii aad furatay iyo silsilahi macnaha katiinadihii is daba ordeyey waa naga qarisey,3
3172,Asc wll Qali sethyi Masha Alhi,3
3173,marki ayuub karlo ad manta lasafantahay iyo darood kugu so dulameyn so xasuso from abakar cade??,3
3174,u r nothing just fight and talk only,3
3175,Ck qamiiska qurux kutahy,3
3176,Fartuun abdi makeup,3
3177,"Laa xawla walaa quwata ilaa bilaah , naaghii maxaa loo reebay war maxaad mujtamaca u qabateen waa idinka iskufaanaya eh uf Utube nolol ka dhigateen",3
3178,King ck karbaash buuqiisa wato aa ku garaacdy wllhi Quen.......dirisle,3
3179,Queen Fartuun cabdi,3
3180,Wayhooyooy siduu ukarbaashay fartuun abdi ax,3
3181,Fartuun abdi xbbti bacdeyda wan wataa,3
3182,Fartuun abdi,3
3183,Fartuun abdi,3
3184,Amaana Allah amaana rasuulilah,3
3185,Fartuun abdi,3
3186,Fartuun abdi,3
3187,qamiiskii aaway maaanta,3
3188,batuulo,3
3189,diirisle buuma weyne,3
3190,Cabsi cabsi farduun cabdi,3
3191,Istaqfurullah fartuun abdi,3
3192,qiiro japan,3
3193,SHUUBO ABDI,3
3194,Fartuun abdi see dareemee,3
3195,masruufte,3
3196,War fartun haday kadartay,3
3197,Free fartun Abdi,3
3198,king ck faruun Abdi hdl mataqano wa ebarkiisa wlhi ku dhamow,3
3199,???????s?? C???? J???,3
3200,Batuul key,3
3201,Nio wuxuu rabaa inuu 1milyan kugu gaadho isakadaa,3
3202,fuu faetuun abdi,3
3203,nin ragah macaytamo kala xishoda,3
3204,sharmuuto key,3
3205,Dirisle ciil imuu hawada kaga baxaa,3
3206,Waar niyad boodhari ayas naag kugu sheegay qaniisbaadtay,3
3207,Fartuun abdi see dareeme,3
3208,Ck ilmahan wabhdisay,3
3209,Fartuun abdi,3
3210,qaniis key,3
3211,fartun cabdi,3
3212,Ck iska dhaaf ciyalkan ee sxb ajkis videokiisa ha so gadan,3
3213,2 diinuba isma dhaantaan wax micno lehna kama hadlaysaan,3
3214,Wilkii ck nio wilka manal marka furtay cunugini maxa u turtay,3
3215,Lacgta waa wada cunteen isma dhaantiin labdiinaba,3
3216,Adiga 90 tiga malagaa xunyahay yaab bdnaa qof wlba oo aduunka saaran makaa xunyahy,3
3217,Quruxda samiixo xitaa 1ml ma?agu gaari wayay intaan uu ku caaynaayo adi 100 wa igu darsamee ck wa can,3
3218,Ck cptn cunigan YouTube maad rabtaa inaad nacsiiso talye faraha halaka qaado miskinkaan wlhi macaka badno derisle,3
3219,Fartuuun abdi ayyy,3
3220,dirisle waa eber waligay waan ogaa waana laga dareema,3
3221,Ck fartun cabdi samidey dambo haka soo hadlin hadii aad kasoo hadasho share out aa usa meyneysaa 1m uu kuugu garaa,3
3222,SHUUBO ABDI,3
3223,BATUUL KEEY CK,3
3224,War ck yaa dandansnjiray wlle nin hadal yaqaan tuugo abdi,3
3225,Idirisle apdi legend of Legend Wara ck ma ilowday I lagu dhihi jiray BATUULA KEEY,3
3226,batuulo key adipa waa lagu dhihi karaa majoogtidoo xooloow,3
3227,Fartun cabdi kulaha wlh magac ayad laheshay nin rag isku shegayo oo xabad ninkle ku mashquley waa sheko kle team bidixle miyu isku badalay yaab king,3
3228,"Fartuun aa ba,day fartuun yasha rali ahada noh",3
3229,Fartuun Abdi Hadaladuu ku hadlaayo io Dhagihiisa isma maqlaan yaahuuuuuu Fartuuneey I ina Abdi,3
3230,Fartun abdi maseerka yare maankana cesho,3
3231,Yaa sidayda Idirisle subscribe ka kala noqoday tiim masruuf,3
3232,Wllhy your so funny wad iga qosilsa inbdan wan ku tagera,3
3233,Adeer sidan wa musasal ee gorme dhamene,3
3234,masruuf fartuun abdi,3
3235,Faay cabdi ama faayoow aya ka si fcn,3
3236,masruuf key,3
3237,"Inta xanta Instagram kala,socotay team war jecli away",3
3238,fartuun cabdi kulaha nio ck mad filmkan Naga so afjartid ck dawaday mana qoslin wllhi waa been,3
3239,Tuug abdi imin laga bilazbo,3
3240,Fartuun cabdi gobolka raga noogu keena waxan baranyna sida loohodla xaajada ragaba intaanu gacan bidix noqon,3
3241,War waalaga caqli roonyahaye aamu nin raga naag magaceed howgu wacin isagu naag kuguma tilmaamine kaaga daranka,3
3242,aboo macaanka hayeey,3
3243,Buma weynee maa fartun cabdi ugudarsante,3
3244,Adiga samixa daa,3
3245,1:Maseer.Abdi 2:Fartuun.Abdi 3:Dirisle.Team.left 4:Tuug..Abdi 5:Dirisle..Nin.xabadkiisa..Mxaa.Kaa Galay......6:Ma.cilmi.baa...Ku...watay.,3
3246,fartuun abddi shuubo,3
3247,Dirisle makeup kudar,3
3248,Dirisle buuma wyne kudar,3
3249,kkkkkk sanaa ck doqomada maad iskaaga hartid adiga nin tagay baad tahay cidii kugaari weysay sas kaaga daba ulataa,3
3250,Cumar kirshboo nagadaa beenta,3
3251,CK wlhi sida lo hadlo ma taqanid nacas,3
3252,King CK drisle is jealous about Ur success keep going legend leave fartun abdi,3
3253,Malagu karikeeya kulaha kkkkkk,3
3254,isboje malin aya ahta pa u ka kor mari dona batulo,3
3255,Ck sxb karoo naw waa duqan,3
3256,Fartun abdi waxa ka qurxo bdn dahran cabdi,3
3257,cK Ninka Wa jahiL ee kabaHa ladul mar,3
3258,ala maqosli kari hhhhh aafo kudabarte hhhhhh,3
3259,Fartuun abdi quruxeey noo dhaantey,3
3260,Dirisle Ethiopian inuu yahg ma ogid miyaa Baahi socoto wayw lacg mabi arki karo,3
3261,Fartuun Abdi!,3
3262,Dhilo cabdi maa dhahdid,3
3263,Asc fartuun abdi,3
3264,Ck waa nin sida loo hadlo yaqano wana nin uqalmo inuu gaaro 1m sabab too ah waaa aftahan lakin sagaga 100k inuu garo uma qalmo maba hadal yaqaano,3
3265,Isma dhantane kala way nada adigu danbi ayuunbaad ka faa idaysaa hadalkiisa subxaan allah dumarkii wax dhama lawaaa,3
3266,Tuug abdi ck legend,3
3267,King doqon adeesan wax ba kugu dhex jirin ninkan ma gaareysid gacanta bidix baad lushaa garacow,3
3268,Fartuun abdi,3
3269,Qosol iguma harin.nagta ad furtay weyku sasen.nag lafuro nag lawadwato ayaa ka xun.,3
3270,Fartuun abdi now from halaghoho,3
3271,Haye adigana waxaa lagu dhahaa kiinck kiinck haye kiineey,3
3272,"Ck nin ka cuqdad ha,ku beerin waa soomaali",3
3273,Ck inankan yar iska dhaaf waa nacas,3
3274,Wahy zhp ck hadal nin wayn ayaad ka hadashy Anoo afkii rer burco ku hadlaya Hoyadi was,3
3275,Caayda jooji doqojow xitaa wllhi ragga sida loola xifaal tama mayaqaan,3
3276,King ck fartun abdi ha uso jawabin xanuunka xanuuka dhalay,3
3277,"King ck fartuun walashei ayaa la dha,haa ee kabedel shuubo abdi ubixi walashei kamagac bedel dabaalka",3
3278,masruuf fartuun abdi,3
3279,Isga adiga kadaran wayo sidii dumarkii ayaad fanaysaa batula k,3
3280,Farrun maser badn abdi ck wlh mucjiso thy,3
3281,fartuun cabdi magac iga gadan lagend king ck laisma gaaraye maxa la isku daba or dayaa tuug cabdiyoo is daji,3
3282,Fartuun abdi,3
3283,Batuulo key adipa waa lagu dhihi karaa majoogtidoo nio,3
3284,ck duluf,3
3285,Wa edeb daran thy CK hblha magcoda fara uga qad,3
3286,Fartuun Abdi iga dheh the best reaction Ck family,3
3287,Adi muu wax kaa tariwayey oo u dhigatay markaa Fartuun dhaheesi,3
3288,waraa ck ninka naagaa tinta ka xiirtay,3
3289,Wll ck kan wlh Caruur 2sanajirka ah xita umahadla siduhadlayo lala badisa he ciyalka ha iskusodhisan,3
3290,TEEM DIRISLE KOR YHUUD,3
3291,Fartuun Abdi maseera ku hayo Legend Ck keep going,3
3292,Khaniis khaniis teem dirsle kor,3
3293,Balaayo faanbadan dirisle maad gaartas,3
3294,Wlh blh tlh inusan Ben shegin shegin ck ninkan intusan Nairobi imanin qof Wanaagsan ayu aha lakin naagba washay dad qabsadana malahan lacagti dadkana,3
3295,idiris wa Khanis futo modow,3
3296,Fartuun abdi igu salan,3
3297,Maxaad lagariirtaa markaad hadlayso sidii nin ugar naqso mase mel kalaad usuuroon o samiixa u socotaa tankale aniga aniga badnidaa is faan she,3
3298,Maxa hablaha ugu maresanee ee ninka Iska celi wraa batuulo k,3
3299,Shabalasa baa ka dhigtay markan,3
3300,Wdf maxa waye ragan sidi dumarka cml iskuso jajawabayo waraa isbalansada ilkaha iska daadiya ama naga aamusa waxan dhaqan ogadeen ma ahane??????,3
3301,Halkaa Wuu dhax dabaashy wllhi halkaa xabadka Waa caruur malha ka yari,3
3302,Heshiis baakutihin ina isjaftaan adi iyo dirisle basnaga dhaha wa idinku noogey,3
3303,War kuwaan ragii weey ceebeyeen war sidii dumarka farqaha ha is heeysanina see waaye,3
3304,"Sadaga ka hadle , nio wa xanuun santahay, cadi iska dhig , hadna wa ku dar stay qalbi ciyal , dulqaad ba ku jogaa YouTube naga saara nimanka wa yaraden",3
3305,aleylehe in aad king tahay kan amoow ku ileystaa aktaroow,3
3306,Saan lee howsha ha usocoto naagaas saan lee ubahdil cuqdadlow waaye kaas,3
3307,"Darisle waqti kaso ka so hadle , 1m gartay ciyal cml dhaqan aye ku tahay , dadkan wa ku ciyarten, wax new keena",3
3308,Ck car qozol war nin weyn bataheh inanka ka Yar ka daba hadal,3
3309,Oo adiga miyu ka wen yahay ck indho adka Kan maba xishonayo fartuun Abdi oo runa ah waye xishodka alle ka qad nin ado kale,3
3310,Inta ck reaction kisa sugaysay farta taaaga,3
3311,Dirisle one million miyaa intaan odhan u maroyaa,3
3312,Fartuun abdi,3
3313,Fartun abdi dhiiiqey ku jirtaaa barbaaa xamda ah,3
3314,Ck faraha lagalay hurdana kama tagin makaa yelayi malagu kaarikeyaa kulhaaaa,3
3315,Magac ba hirgalay fartuun abdi saxibadey ayeey isku magac yihin,3
3316,Darisle Afsoomaali mayaqaano waa Naanaab Cunugaan wlhii,3
3317,Garbaash xanuuna wllhi,3
3318,ha biiqsato baqbaqyaal aa tihiin,3
3319,Xiligaan cml mrkaa taagantahay tuugow hhhh,3
3320,Dhurwaagi wasmada doontay o la wasay buu noqday fartuun abdi,3
3321,Ck inkan waa washy Wllhi qals waa udhmaty fartuun abdi dhaqan celin hala geeyo kasoo bax dheh guriga samiixa,3
3322,dhasandaranimada hala dhaafo dhas aa tihiinee,3
3323,War meel iska saar bastar waye qftaas,3
3324,Fartuun abdi hhhhhhh,3
3325,War farttuun cabdiyee dhiikar usan kugu dhicin ee aabaha wadada ubaney,3
3326,tuug abdi kulaaa nio jiniya tahay,3
3327,Fartun abdi kulaha mr fake pranks dirsle,3
3328,Dirisle waa doqon faras loga dagay,3
3329,Arbowe adkatay balayo kudagte ck bas kadheh waa buubi raba,3
3330,fartuun abdi dhiiqo ayee luhakula jirtaa,3
3331,WAAR ISMA DHAANTAAN,3
3332,Waar waligaabaad taxi da hargaysa lacta kala baxsan jirtay tuug ilaa tuug,3
3333,War Millionkiba sowka ceb io caydi nimanki wawayn noqday war xishoda Batulo K io Fartun abdi wx isku fala nio soydinka rag wawayin aha,3
3334,Dirisle marku dahaye kan wan ku ciyara waa sidaan,3
3335,Fartun abdi aaa qalbiga bash,3
3336,Ar ck ya Fartuun Abdi kulaha Ar adigaa Team ck,3
3337,fartuun abdi dhiiqo ayee luhakula jirtaa,3
3338,Pls ninkan iska daaaa joog iyo jiiifba wad udiiday afna iskagama ka dhicin kare dumarba hadalka isugu toos toosiye wow free dirisle,3
3339,raganimooooy xaaaal qaaaado kartiii geeedah lagu kala goyin jiray saaaan aaa u danbeysay,3
3340,fartuun abdi dhiiqo ayee luhakula jirtaa,3
3341,My pro cumar maxaad ku qaaday sawdigii ninka wayn ahaa Pro kawaynaw fartuun ck qolbay ku dhex walaalatee adi Lee ka waynaw,3
3342,Wall Iska daaye danbi unbaa kala qaadesin subxanalaah iska dhaaf please Ilaah kabaq walahi waxa lagayabaa inaa cawa dad kuxigo,3
3343,Ck bro hadaad aragto qof mar walbo wax laga sheegaayo waa qof wax ah bro asagga halamid noqon,3
3344,Sxb adoo mahadsan baaba ajakis alle haunaxariisto video haku so dirin Maanta waana hooseyaa alle haunaxariisto xumaan iga ma ahan sxb,3
3345,Teeda kale waxan aad iskugu faanaysaan ma anagaa waar hadaad jaqjaqda yarayn waydaan waanu lalaaban doonaa subscribe ta dadka hakalifina,3
3346,Plz wllken culusow family caawiya,3
3347,maseer cabdi wale waad la heshaay ck wllo lajaan baad thy ilahay haku dayo inaan ku arkaay ahyd barigi dhawayde ad hargaysa timid waan ku tagera wll,3
3348,Bas iga dhe wad iga walosaa sxpow king is always king,3
3349,Kkkkkkk dirisle bas hadeeto maxaa ku dhacay niyow ninka one millionkan wuu kuwashay kayari,3
3350,Jafooga jooji boowe,3
3351,Fartuna cabdi waligedi barameso sida raga lola hdalo ee gabdhaa wixii dhale meye naka qabatan,3
3352,Nawda iga gadan,3
3353,Wa qldn tahay ck,3
3354,Walhi waa sax sxb xabat uu yaqaano maleh Mr mecup yuu ku wasaqeynin sxb meelihiisa ha iskaaga mek apeyo,3
3356,Fartun abdi walhi ma yaqaani sida nin rag lesga celiyo ma yaqaano hadane kaaga daran hadal ma yaqaano walhi.,3
3357,Cadab wecelka,3
3358,"Inaad Canugaas, meel usoo fariisato adiga ayay ceeb kugu tahay, King Ck",3
3359,Kkkkkk zhp kan hadal makasaayo is kadhaaf saan dhan haugalin leganow ck my brother,3
3360,Fartuun abdi qaniis waaye,3
3361,Ninkaas ck hala tirsan caqli maleh waakugu qafiifay hala yaabin walee wuu daalaa,3
3362,Magac baa baxay Fartuun abdi ck umad maahan wale dirisle jug Xoogle ayaa kudhacday qosol iguma harin wale ck masiibo aya thy?? ??????,3
3363,Wlhi dirisle wuu ceeboobay.,3
3364,Fartuun abdi mala kaarikeya,3
3365,Queen ck,3
3366,Sxp wxaan ku dhahaa dhoocishaan iska daa pro dhoocil hla caytamin,3
3367,Dirisle iyo labadan hawiye mxy rabaan,3
3368,Fartuun Abdi kulahaa Wlhi Wan Raftay,3
3369,Maslaxo abdi iyo fartuun abdi wllo wye,3
3370,frtuun cabdi,3
3371,Khalaas Fartuun Abdi Maanta ka dib iska ilaawa magacii hore,3
3372,FREEEE FARTUUUUN,3
3373,Fartuun abdi ooxanaqsan dulqaad badana kuwa daawada,3
3374,Nin aan kareebin shantada sharciga kama reebo A legend always A legend hore usoco king of youtube ck,3
3375,dhiladii ku dhashay was,3
3376,Sxb intaas waa lagugu badnasaa si loodaawado dagaal kiina iska daah Ck Adiga maxaa kaa Qaldan Doqontaan maxaa ula xifaal tameeh,3
3377,Dhocil masersan jah waa xnuun,3
3378,Fartuuun tuugo kasoo sameey part2 plz ck wlhi saa u qoslaaye waa daalay,3
3379,Fartuuntuu sheegaayo waa tee maba fahmine war ck dhib badnaa bisinka,3
3380,Mudane madaxweyne Guuleyso ,1
3381,fad ama hafadin walagu fadsiindona ee qelada iska yarey,3
3382,Khudbo Jimcadii maanta yaa dhageystay? Muxuu yiri?,2
3383,Xasanow dastuurkaan beenta aad wadaan   adaan yabaal kaliyu kashaqyan doma,2
3384,Xurmadle dalxoreye guul ,1
3385,Guuleeso dalxureeye,1
3386,Mudane guuleyso,1
3387,masaajida cuqubadiisu kugudhacday,3
3388,Dalxureeye ,1
3389,Xabiibul maalyiiin guleyso madaxweyne.,1
3390,Guleyso mudane madax weyne i.a,1
3391,Ad iyo ad mudane,1
3392,Dal xureeye guuleyso mudane,1
