author,date,Comment,like_count,reply_count,comment_length
@user-oh2kl2xr7b,2024-04-06T22:22:45Z,Ninka xagee kunolyhay Halaso qabto  fbi,2,0,39
@user-oh2kl2xr7b,2024-04-06T22:19:54Z,Muxu ku beegsaday ku dilayey ganacsadha Allah unaxaristo,1,0,56
@mohamedahmed4511,2024-04-06T22:15:47Z,Dulmiilaha ugu weyn waa LIIBAAN oo dilka ka danbeeya oo hadana adeegsaday dhalinyarada in ay qof dilaan ku kalifay waa in lasoo qabtaa si cadaalada loo marsiiyo.,3,0,161
@ducaaleducaysane6497,2024-04-06T22:13:37Z,Libaan imaradka ayu ku nool yahay sida max kamada laga sheegay dowlada soomaaliya imaradka wa isku fican yihiin wainay ka codsata oo cadalada la mariyaa mujrimnida uu gaystay wa in laga abaal mariyaa sheekh allaha ku xifdiyo,5,0,224
@niimaneur4842,2024-04-06T21:49:46Z,Inalilahi wa ina ileyhi raajicuun,1,0,33
@Hasnktal,2024-04-06T21:26:18Z,Subxanallah ilaahay nama galiyo dhiig islaam,3,0,44
@nadifanuur7925,2024-04-06T21:20:23Z,"(\__/)
( ° 







   )",0,0,23
@namiup0274,2024-04-11T05:50:44Z,Haday qamro ay cabeen tsta dhiiga ayey ku jirtaa,0,0,48
@CiciMimi-sc6mj,2024-04-11T01:26:01Z,All waa Dil,0,0,11
@baladomar7798,2024-04-10T21:09:40Z,Abuukaato dhuunta laguu dhufay,0,0,30
@cabdulaahinuurcawaale9065,2024-04-10T20:53:02Z,waa waraabee hala dilo,0,0,22
@user-eu7hu5vm4f,2024-04-10T09:32:26Z,Taliye  iska jir kuwa kula shaqeeya dadku waa inay qasab ugu qancaan maxakamada stop 🛑 your harassment because of why keep refusing your problems,0,0,145
@user-eu7hu5vm4f,2024-04-10T09:30:16Z,Marxuumka alah swt haw naxariisto,0,0,33
@user-eu7hu5vm4f,2024-04-10T09:29:45Z,Acuudu biillah,0,0,14
@ed-kd8ht,2024-04-10T09:28:54Z,Kaamiro dhiri galin maaloxiraa mase cabsi galin waxa aaminsanahay dhiri galin  hadaba canshur bixiye iyo mabixiye maaisdilaya  matalan daldadow jogta  lafahaga kabixine dalkagana sida gurigaa babur  meelwalbo basaborkaga maayaalo ilaa dalkaaga,0,0,243
@user-eu7hu5vm4f,2024-04-10T09:17:49Z,Way is ogyihiin dhamaan ummmmm ani wallahi midna makasiw lkn midna caruur maaha,0,0,79
@user-eu7hu5vm4f,2024-04-10T08:46:51Z,Liiibaan horuuu wax udilay why qaabka uuu wax iskugu xiray ummmm,0,0,64
@user-eu7hu5vm4f,2024-04-10T08:42:46Z,Laba jeer buuu dilay wiiilka acuuudu billlah,0,0,44
@user-eu7hu5vm4f,2024-04-10T08:42:15Z,Waa tuuug wayin,0,0,15
@user-eu7hu5vm4f,2024-04-10T08:41:43Z,Omg goodness meeshuu kujiro fiiiri acuuudu billâhi,0,0,50
@muslimahsista,2024-04-10T08:23:28Z,"SUBXAANALLAAH SUBXAANALLAAH SUBXAANALLAAH 
At: (0:59…) Ceelkaas waxay uegtahay meel dadbadan lagudiley ama lagudila (Waa meel wasaqbadan oo bacyaal badan oo madow iyo buluuga, iyo qoriyo iyo geedabadan kabuuxda. Dhinac bidixda ah waxaa laga arka wax kursidheer oo madow ah oo bac buluuga ah saaran. Kawaanka dadka lagudilo sixaqdarro ah ueg. SUBXAANALLAAH.
Eid Mubarak, Mahadsanidiin",0,0,383
@user-qv6ik4tj5e,2024-04-10T05:32:04Z,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,0,0,17
@koofichannel,2024-04-09T09:38:21Z,Kiis walba ma abu katayaashaan miyaa joogo oo kuwa kale maleh miyaa,0,0,67
@abdiasisyusuff787,2024-04-08T21:54:10Z,"Muqdisho waxa ka socda wa wax yaapleh runtii 
Also waxkasta film hindi ah camal inay dawanayan ama ka hadlayaan ayad moda 
Illahay umadan miyirka ha soceliyo subxanallah",0,0,169
@user-wx6in9ik1m,2024-04-08T21:14:10Z,Somali kidaafad iyaga aakhiro isu nacla foqal nacla,0,0,51
@user-oh2yq6ub3j,2024-04-08T15:45:39Z,Allahu Akbar meeqaa sidaas loo qaarajiyey Marat badan ayaa la yiri  alshabaa ayaa dilay laakiin dad ka tirsan dowladaa umada dhacaysa oo dileeyso yaa rabbi,1,0,155
@HindaBiixiAadanHanadi,2024-04-08T15:00:02Z,Waxan bilaa arxanka ah hala qisaaso bahalo weeye sidani 😢😢😢😢,0,0,60
@user-mm4mp5be8w,2024-04-08T09:00:19Z,Walahii caloosha ixanuuntay 😢😢😢😢😢😢,1,0,34
@user-mm4mp5be8w,2024-04-08T08:59:24Z,😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢,0,0,26
@user-mm4mp5be8w,2024-04-08T08:58:07Z,😢😢😢😢😢😢😢😢😢😢,0,0,10
@ibrahimelmi3105,2024-04-07T22:50:42Z,"Asalamucalaykum walaalyaal waxaan ku faraxsanahay in ninkaa miskiinka ah raggii dilay la soo qabtay Alxamdulillaah, waxaan ka codsanaynaa walaalaha reer Koonfureed haddaanu nahay walaala reer waqooyiga in Mustafe Dable ee Aviation u shaqaynayey raggii dilayna sodaa si lamid ah cadaaladda loo marsiiyo oo cadaaladda la horkeeno",1,0,327
@user-yl4wt3xn5b,2024-04-07T22:12:23Z,Yaa allaah allow kajaasey haqi maskiinkaas eysixun udileen yaarabi raxmaan,0,0,74
@OmarAli-ef5if,2024-04-07T20:23:16Z,Intii kulug lahet kiiskan Allaah haso qabta,0,1,43
@ubaxmuxudin1861,2024-04-09T08:35:14Z,aamiin yaa rabi 🤲,0,0,17
@engorshe1068,2024-04-07T19:23:27Z,Sharciyan qareenku inu qaadiga maxkamada u sheego go aanka u qaadanayo dil ku xukun ma saxbaa,1,0,93
@marianabokar7809,2024-04-07T17:45:20Z,Looyarka muu ilaahay ka cabsado ayagaaba qirsan kuligood tiirka geeya sey ugu quustaan kuwa fal xun sameydoono,3,0,110
@HabiiboMohamednoor,2024-04-07T17:39:06Z,😂😂😂😂😂😂😂😂😂😂qoslaaye haladayo,0,0,27
@ugaskabeesha4539,2024-04-07T08:51:43Z,Ruuxan kulaha wa sax waxa kaso fakatay aniga dilay isla markii waka labayay😅,2,0,76
@hashimabasssharif4313,2024-04-07T03:44:51Z,Somali MA now is becoming peacefull county,0,0,42
@axmedaden1655,2024-04-07T03:44:15Z,"Looyarada eedaysanuhu keliya waxay xalaashanayaan xushmada qareenimo ee ay ka qaateen eedaysanaha , kiisku se wuu ku cadyahay ,cadeymo ku filana way soo gudbiyeen baadhayaasha iyo xeer ilaalintuba",0,0,196
@OmSamar-iy7cj,2024-04-06T23:08:37Z,amniga alla habarakeeyo,0,2,23
@user-sn5yz7vg8v,2024-04-07T01:57:34Z,"Maxaa amni ah/
Kuwi a.niga loo xilsaaray dadka cunayee
Illaahay dhiiga .iskinka so ifiyaye axsaan loma samrynin .
Dowladna majirto waa..moryaan xaaraanta ku naaxa ooquuta uf uf",0,0,176
@OmSamar-iy7cj,2024-04-07T02:31:22Z,@@user-sn5yz7vg8v lkn haduu amnijirin yaasooqobtay intii kaxun aniga ma arkaayaan wixiiyo indhohooda hayaane is indhatiraan wll,0,0,127
@OmSamar-iy7cj,2024-04-06T23:07:27Z,ok nabadsugida markuudhahayo maxbuusaawadaa marxuma muuhadlo soomamqlayo,0,0,72
@farhiyaibrahim4886,2024-04-06T22:13:03Z,"NINKAAN DADBADAN AYUU DILEY
MA AHA WIILKAN OO KALIYA😳😡😡😡🤔🤔",0,0,58
@mhassan4506,2024-04-06T21:50:31Z,sheydhankaan firi sayidka ayuu ka keenay inuuu dadka iska dilijiray balaaya kugu dhacda. waa sheydhaan difaacaaya dadka diinta iyo umada badalaaya xitaa dilka inta la gaarin qabrada muqdisha barerka loo cabaaya waliba taliya cabaaya ma taasbaa islam ah,0,0,252
@sahroxassan6814,2024-04-06T13:13:18Z,Rabiyoow cadalada ugu deeq maskinkas bal firi sidey ula dhaqmen kamiroyinka ayaa wax walbo cadeyay qoslayaha waa dad cun alle ku qabay wuuba inkirayaa kuwan abukatayasha ah e u doodayo dad dilaa yaal ah walee alle kama cabsan tiirka hala geeyo dhamantod,0,0,253
@shamsajama4931,2024-04-06T11:48:29Z,uf somalia miya ka cabsata oo ku dilayso mise Africanka kale bat ka cabsata oo ku dilayso miskeenka ilahay ha u naxariisto,0,0,122
@safwanabdirahman8061,2024-04-06T10:56:03Z,Dadkan ay magacabayaan bilee Arsenal u dheeraysa,0,0,48
@Mowlid_ahmed1,2024-04-06T00:02:31Z,Illaahow umada xaqa tus dhamman hala toogto,2,0,43
@alexwright3799,2024-04-05T23:32:39Z,"Asxaabta hbn iyo malin xashiishka iyo qamriga hortey ku cabi jirey yaa hada ciidan wada ah 😅 intaa aqaano 200 wey garayaan. Wasaarada gashaan dhiga dhexdeed yey ku cabaan. 
Inaa ciidan noqotid waa easy Aqoon uma baahnid ama asluub waa iska qoronee berina waa sheekada  ha socoto. 
Farmaajo waxuu ku fiicnaa police wuu ka ilaalin jirey iney hawiye noqdaan waayo waxan oo kale iney dhacaan yaa laga taxadiri jirey. 
Police waxa loo qori jirey raxanweyn
Gaadsan
Jareer 
Qubeys 
Biimaal
Fiqi muxumad
Marexaan
Baadicade


Hawiye waxa loo qori jirey military keliya waayo laguma aamini karo caasimada.. waayo dadka shacabka yey dhacayaan.

Markuu xasan gurguurte yimid mooriyaantii yuu Police u wada qorey saas waye sababta keentey in maalin walba la maqlo askari baa ruux diley.  
Raagii police laga ilaalin jirey yaa hada caasimada qasaayo.",0,0,836
@abdikarinise2267,2024-04-05T23:17:00Z,Allaha u naxariisto marxuumka qabriga Allaha u waasiciyo janatul fardows aclaa allaha ugu bishaareeyo. Kuwaan waa bahalo allaha na mootiyo,4,0,138
@BashirYassin,2024-04-05T22:15:52Z,Abuukatahu sidii ciyaal murmayuu u hadlayaa,0,0,43
@abdixayi8453,2024-04-05T21:22:33Z,Maagaha abuukaataha sida xun u eegayaa waxaan filayaa inay yihiin kuwii qoslaaye xaaraanta ku biili jiray,2,0,105
@CabdirsaqGurey,2024-04-05T18:29:29Z,Abuukaata yaasha dil halgu xukumo ama xabsi dain kiskii lul wan firsaday kiskii  tntid abuukate qaa inu wadan  dil ama xabsi halagu xukumo abuukaaton,2,0,149
@user-fv3ht8il9b,2024-04-05T16:19:20Z,lower India adag lasagna ad qadanaysiid was xaraan subxanallah  ma Dilma ayaad dufacaysaaa,0,0,90
@user-fv3ht8il9b,2024-04-05T16:09:27Z,Wasn't dhamantood la toogtaa,0,0,28
@hiyaamamiin300,2024-04-05T14:34:15Z,Ninka dad badan ayuu dilaye Hal’ badho,4,0,38
@hiyaamamiin300,2024-04-05T14:25:11Z,😢😢Khayer khater,0,0,15
@ugaskawadanka2623,2024-04-05T14:15:44Z,Lawyerka danbiilayaasha ALLE ka cabso iyagaa qiranaya inay dilka gaysteen,11,1,73
@gawarwardey4932,2024-04-10T16:22:50Z,Maya wll waine qofka ladifaco hadu dambilaha difac lahen maxkamad mejirten mrka qofka difacayo xita wuogyahay inu dambile yahay lkn waliska difaca si qofka ladilayo xita uu uqanco,0,0,179
@AliAli-kp1ry,2024-04-05T12:47:05Z,Qoslayey Lacag miyaad saas u sameyseyz??z eeden sanow waa laku hayaa tila tila tuuga😂😂😂,1,0,87
@salebanomar76,2024-04-05T12:40:15Z,RUUX AALCOLIC AH CABAY AH MORYAN AH TUUG AH AYAA UMAD POLICE 🚔 ILALIYE SHACAB SUBXAANA LAAH DHAMAN HALA TOOGTO WAA FIDNO XUN WAA ALSHABAB POLICE 🚔 AH WAHABI AH  XISBU SHEYDAN WAHABI DILA ILAAH HA CADABEE,0,0,203
@cabdisalansugulee-wq9nl,2024-04-05T12:03:12Z,waxaa kufaraxsanahay horumarka amniga wadankeen gaaray,11,1,54
@farhiyaibrahim4886,2024-04-06T21:42:22Z,"Ala Muqdisho Waa Meel HoogteyOo Islaamka Lagu Dilo
Dhiig Yacab Ayaa Isu Tagey",1,0,77
@FatmaNuuro23,2024-04-05T10:07:31Z,"Ilahay marxuumkan ha u naxaristo , xaqiisana alle haso ifiyo lkin waxa  fiicnan laheyd xamar malin walba dil ayaa ka dhaca saan hadiiba la isku daba gali lahaa wax badan ayaa soo bixi lahaa , waxan rajeynayaa shacabka iney cadaalad wada helaan.",1,0,244
@bilancabduqadir,2024-04-05T08:27:42Z,Xaaraanta dhamaan hala tògto nacalad hagu dhacdeee,2,0,50
@user-id8nc9mg5f,2024-04-05T07:20:24Z,😂 niyow anigu wxnka yaabay indha adeyga looyarada muqdisho ee eedaysanayasha difaaca wxa cadeyn aan arkeyno iyaga uma muuqdan,2,1,125
@ugaskawadanka2623,2024-04-05T14:17:57Z,Kkk iyagaa laga yaabaa inay dad horay usoo liqeen ama woxoga shaah ah ayay kubadasheen Ader hawiyuhu manaxaan Lowyer iyo askarigoody,1,0,132
@user-yk2hx6od1m,2024-04-05T02:42:48Z,"Boliskan waa Tacbaan Harqaankii Maskaraha soo tolay Albaabka ma isugu dhufateen maya dheh ninkii tolay Maskaraha shan sono ma codsateen in la xiro maya ninka booska iska leh 5,000,00 dollar ma ganaaxdeen kuligood Dambiga waa wada galeene iyo check points yadii la Maray 😂😂😂😂",0,4,274
@zeinabibrahim7202,2024-04-05T06:27:51Z,ninka waa dhar tolee  shaquu kumaa lee danbii,0,0,45
@user-id8nc9mg5f,2024-04-05T07:22:55Z,Wxgu waa waali adige sharci mha😂,0,0,32
@Hardyironman,2024-04-05T09:17:16Z,Shaqa iskuma lahan check points ka iyo harqaanka,1,0,48
@baladomar7798,2024-04-10T20:48:34Z,Checkpoint ku jooga waa la xiraa maxaa yeelay in eey iska aaminaan ma aha Askari kasta waa in document Cadey. Waraaqo la weydiiyo iyo qof ka uh wado,0,0,148
@ambiyaxasan6082,2024-04-05T02:38:39Z,Af wax cunay xisho loma baahne intii dishay marxuumka waa dil,1,0,61
@ahmedalisudi6046,2024-04-05T02:28:38Z,Meeshii xamar la odhan jiray way qudhuntay dadka maanta ku noolina caadiba ma ah waa in gobolada kale ee Somalia  looga keena dad suga amaanka magalada,5,4,151
@Hardyironman,2024-04-05T09:14:01Z,😂 filimkaas ay baa cunay haday waraabayaal isku badasho cidkale imaan mayso ayadoo sidaan ka daran oo kala xiran magaalda ayaa lagu noola gaaloo dhan isugu tagtay lagana difaacday 😀,1,0,181
@omarw5124,2024-04-06T04:07:01Z,Way qudhuntay  odhan jiray😂😂 lacnad kugu dhacday saliid qumbooy waxbaro… mfk,0,0,76
@OmSamar-iy7cj,2024-04-06T23:11:05Z,meeshaa adiga jogto waakadhacaan lkn lama ogaado lkn muqdisho waahormartay maasjaa allaah,0,0,89
@warisroobo1759,2024-04-07T10:29:19Z,Gobolada ayeyba ka yimaadeen Shartaan  dadka cuneysa,0,0,52
@user-yc3dr2ef8q,2024-04-04T23:00:25Z,Salalhu caleywaslim udgonow rasulkiallow naxrisnabdgalyo korikisaha ahto scw scw scw scw scw ❤❤❤❤❤❤❤❤ scw scw scw scw scw scw scw ❤❤,10,0,132
@sadakabirjeeb8399,2024-04-04T22:29:35Z,Dhamaan hala laayo,1,0,18
@mogadisho24tv50,2024-04-04T22:18:27Z,سبحانالله !waxaa jiraan taliyayaal kale oo ninkaan ka daran wallhi waa in taliyayaasha kuli lawada  baaro  xogo dahasoon ayaa banaanka imaanayo,5,2,143
@user-sn5yz7vg8v,2024-04-07T01:55:10Z,"Intii xaaranta lagu koriyay o dhiigya cabka ahaa ayaa xilal sare loo magacaabay alloow.adaa alle ah 
Alla xamar maxay dulmi la urtay",2,0,132
@muslimahsista,2024-04-10T08:17:10Z,"SUBXAANALLAAH SUBXAANALLAAH SUBXAANALLAAH 
At: (0:59…) Ceelkaas waxay uegtahay meel dadbadan lagudiley ama lagudila (Waa meel wasaqbadan oo bacyaal badan oo madow iyo buluuga, iyo qoriyo iyo geedabadan kabuuxda. Dhinac bidixda ah waxaa laga arka wax kursidheer oo madow ah oo bac buluuga ah saaran. Kawaanka dadka lagudilo sixaqdarro ah ueg. SUBXAANALLAAH.
Eid Mubarak, Mahadsanidiin",1,0,383
@AbdiqadirAbdi-ft8nz,2024-04-04T21:35:03Z,Ilaahow miskiinkaas dhiigiisa soo ifi Kuli Hala toogto,6,0,54
@hibosaid6244,2024-04-04T21:23:57Z,Ruuxa indha atkaaa bismilah,2,0,27
@abdullahhassan2940,2024-04-04T20:55:25Z,Tuugtuugi dhashay Hawiye  wiilashii Isaaq  ee aad disheen maxaad camarada u qariseen,4,4,84
@Hardyironman,2024-04-05T09:16:38Z,Kkkkk adaa qashay willkaada 😀😀😀,2,0,31
@makebravo7133,2024-04-05T13:03:30Z,​@@HardyironmanLOGIZI,0,0,21
@fardushurre1668,2024-04-06T05:34:50Z,​@@Hardyironman😂😂😂 hawiye caqli goormaa yeelanaysaan oo xumaanta iska daynaysaan xamar unukaa leh bay idinkaga dhagtay caqli kuma daraysan dawladnimo ma ogolidin daaroodaa nagu soo duulay baa dhahaysaan hadii dalka hogaanka u qabataana dalku  waa baylah iyo qaxar war dawlidnimadu maaha reer xisaabta qaldan ee aad isku dhufsanaysaan iska daaya qabiil qaran ma noqdee from daarood,0,0,380
@fardushurre1668,2024-04-06T05:35:43Z,​@@makebravo7133idoor idinkaa iska dilay nimanka,0,0,48
@user-gk2wn1zz8o,2024-04-11T04:00:52Z,Allaha u naxariisto marxuumka laakiin Soomaaliyeey siiba Hawiyaha Qurunkaahoow waxaan wada wacaladaa aad ciidan idiin eh welibana idin sheegto idinna hogaamiyo sideen uga baxeeynaa dhibaatada ma isweeydiinay kkkkkk waa in Ciidankiya Siyaasadda laga sifeeyaa mooryaantaanoo kale haddii kale caacda ha leesla dhaafo Guul madaxweeyne Xasan Shiiq iyo Doowladdiisiya dadka qaddiyaddiya sharafta aaminsan. Ilaahoow shartaanoo kale ummadda ka badbaadi aamiin Yaa Allah.,0,0,462
@sacdioali2637,2024-04-11T00:32:47Z,inalilahi wa ina ilahu rajacun ale ha u naxaristo marxunka  balse soomaliyee qof aan maskxdisu jogi lana cadeyeyin aay qamro cabsanayeen bal somaliyee maxay dintu ka qabtaa bal culumada waa in la wediyo,0,0,202
@farhiyakhaliif7451,2024-04-11T00:21:20Z,Afar toodaba waa in aan lakala reebin hadey cadaalad jirto xamar 😢,0,0,66
@hassanyusuf4494,2024-04-10T23:54:48Z,"Waa meel ayaan daran Muqdisho, waa kaas caqliga qadaadweyn iyo dugaaga adduunku ku daalay inay wax noqdaan, waa meel insaannimadu mar hore dhimatay. Kuwa noocaas ah ayaa Somaliland waxka sheegaya oo 33 sano sano xaasidaya horumarkeeda. Somaliland waa qof nool oo adduunku qof dhintay lugta kaga xidhayo. Subxaanallaah",0,0,317
@kazzimapdillahi6066,2024-04-10T21:01:07Z,QooNe waa Ladar wayn😂,0,0,21
@abdiyasto7067,2024-04-10T19:28:47Z,Waxaad iisheegtiin qofkii gacantiisa ku dilay,1,2,45
@abdulahimahammed6720,2024-04-10T20:54:16Z,Sida aan u fahmay .. Quune,0,0,26
@abdirashiidabdi6729,2024-04-11T04:14:17Z,Qoone,0,0,5
@HassanHassan-qj6pb,2024-04-10T19:07:20Z,Qoslaye-gabadha-ceelka-ku-dhacday-halaweydiiyo,0,0,46
@user-hz2lv2zc4j,2024-04-10T17:21:39Z,Ninkaan maba dilin ayuu yiri,0,0,28
@user-jv3od9si7k,2024-04-10T16:19:26Z,Waxaa fiicnaan lahayd kuligood  inla laayo,1,0,42
@user-jv3od9si7k,2024-04-10T16:18:28Z,Ma fahantay hakaa saarto,1,0,24
@sahraabdijama2426,2024-04-10T13:36:58Z,Gerd ba dhiinkiis  buu Shala. 30  kahor. Wixii wax dili jirey  baa dhalay waa ilma hogaamiye kooxed. Dhiigu usahlana,1,0,116
@abdirisaqomar7980,2024-04-10T12:03:59Z,"Mooyan, jiri, dhuljiif ah . Kuwan waxay mudan yihin in la ciqaabo yaan lonaxariisanin inshaAllah",0,0,96
@nafidomohammed9958,2024-04-10T11:49:57Z,Walba qodaya muxu ku qoslayabal subxanalah,0,0,42
@user-jv3od9si7k,2024-04-10T11:30:32Z,"Musiibo allaha rido dhamaan
Inta dhagarta isla ogayd oo iskuraacday",0,4,67
@user-jv3od9si7k,2024-04-10T11:31:09Z,Musiibo allaha kurido,0,0,21
@user-jv3od9si7k,2024-04-10T11:32:31Z,Kee gacanta geystay oo wiilka dilay,0,0,35
@istaahilaxmed8512,2024-04-10T15:08:48Z,Amiin,0,0,5
@istaahilaxmed8512,2024-04-10T15:09:42Z,​@@user-jv3od9si7kkan maryaa jaladaale ayaan maqlaye,0,0,52
@kungabdhoodkaroon8000,2024-04-10T11:17:38Z,Wlhi waxan waa aamini la ahay flim inan daawanayo camal ila tahay,1,1,65
@istaahilaxmed8512,2024-04-10T15:05:03Z,Yaab iyo yaa yo,0,0,15
@umaimaahmed,2024-04-10T11:13:24Z,Kuligood hala Tookto mooryanta wadanka kadagi wayay  cabtoy. Mesha eey qamriga kaso gatane hala weydiyo si loo ciqabo ayagane,0,0,125
@abdisalanali6346,2024-04-10T10:57:06Z,"Kuli hala laayo nacalaa wada dhaleee waa tuug tuug dhasheee oo usoo dhigtay  umada Somaliyed  walibo kan maqan ayaa dilay yarakan dhintay waa in lasoo qabtaa nastarka bastarku dhalay  sidee  uxanuujiyen haloo xanuujiyo.
Allaha u naxatiisto yarkaas  waa laga qaldanaa wana loo awod sheegtay waxana logu awood sheegtay sharka Dowlada 😭😭😭😭😭😭😭",1,0,339
@abdirashidismail6631,2024-04-10T10:44:02Z,"Maxbuus ayaan wadaa markuu yiri oo shaqdhexe tahay????.
May ka qoran Magaca ninkay wadaan.

Ilaahay ha u naxariisto ninkaa xaqdarada lagu diley.",4,1,144
@maryamabdu6685,2024-04-10T21:10:23Z,"Meel sharci leh maaha waa toog iyo mooryaan dhashoodi oo Wada gudoomiye toog, iyo taliye toog ah 😮😮",0,0,99
@yasindahiraware6272,2024-04-10T09:42:57Z,Saleban somali ha laga ilasho,0,0,29
@Maria28832,2024-04-10T09:41:25Z,Wiilashaan dhalinyarada  yaan la dilin   Xabsi dheer ha la siiyo  maxa yelay waa cabsanayeen  maskaxdooda ma joogin marka  euroba iyo amerika  qofkii  qof dila lama dilo xabsi dheer la siiya 25 saano marka  xabsiga ku xukuma ayaga ciqaabtaas ugu filan,0,4,251
@abukarmaxamed5376,2024-04-10T10:32:37Z,Dad gaalo ah dhaqankoda ayad shegeysaa nafta la dilay xuquqdedi aaway ? Sharecada islamka ayaa wax lagu qiimeeyaa mar hadad wax qiimeyneyso wax liita ayaad waxku qiimeyneysaa.,3,0,175
@dr.nadiif2359,2024-04-10T13:02:24Z,"Maxaadka sheekaysaa halkaas kaa joogto   Qoslaye, qoone, libaan iyo dhidhiin afartaas waa in tiirka lageeyo ayey xaq u leeyihin 2daklena xabsi daa in.",0,0,150
@ahmedabdulkadir1358,2024-04-10T15:44:36Z,Sharciga islaamka hala mariyo wixii dil mutaysto iyo kuwii ciqaab dheer mutaystaba,0,0,82
@MacalinkaBulshada,2024-04-10T21:13:11Z,Kkkkkk kkkkkk Hala Dilo,0,0,23
@drsocial6889,2024-04-10T09:07:18Z,Kuwaan yaa mid laga reebin way wada dileen😢,2,0,43
@mamaaasiyo7315,2024-04-10T08:14:20Z,Ilaahow fidmoyinka aduunka  halagu fidmayn Ilaahow somali xaqa tus,8,1,66
@mohamedahmed4511,2024-04-10T19:55:42Z,Allaahuma Aamiin,0,0,16
@user-eu7hu5vm4f,2024-04-10T07:56:03Z,Yes taliyaha ayaa kudiray true story,0,0,36
@Sarta100,2024-04-10T07:29:47Z,Kuwaan waa halis dhiigyacab ah kuwaan ayagoo askar ah ayay dadk masaskiinta shirqoolayaan weliba intay dhacaan dilayaan waa in kuwaan mooryaantaan ladhadhnsoiyaa ciqaabta ni kay dilaan taliye beela waa dilaa iyo dilaa qariyaa.alle idiin ciqaabo mujrimiin yahay.,3,0,261
@AxmedCllahi-dk7ok,2024-04-10T07:03:13Z,❤❤❤❤❤❤❤❤,0,1,8
@maryamabdu6685,2024-04-10T21:11:39Z,What is That means do you love what happened??!!,0,0,48
@user-fc7bp7kw6m,2024-04-10T05:40:54Z,Allaha idiin cadaabo adduunyo iyo aakhiro gacan kudhiigyaal oo tuugo ah xaaraan weelkeeda,3,0,89
@qassimyusuf9694,2024-04-10T05:13:00Z,kiiskan  mahan  kiikowad  oo  dadlagudhibateyo  Qoslsye  iyo Qoone  Walabo  dilaa  waxa Lobahanyahy baritan  AQonle  wamooryan,0,0,126
@ashaoali8020,2024-04-10T05:04:30Z,"Dhiiga bini Adamku ama qarsoomo ama gal ha,ahaado ama Muslim ha ahaado ilahey ayaa fashiliyey.wexeey dhahayaan taliye waxadhan waa daroogeesteyal",0,0,145
@somaliland4ever484,2024-04-10T04:47:01Z,QADAADWEYN waa wada mooryaan 😡,0,2,30
@Maria28832,2024-04-10T08:53:52Z,Qaldaamiine wiifna waa wada moryaan,0,0,35
@munamoh1395,2024-04-10T20:02:08Z,Waa dad cun waliba qashinka,0,0,27
@muxudiinxuseen1344,2024-04-10T04:32:56Z,Wareysiga Taliye Qoslaaye. Maxaa looga reebay mase waa diiday inow bixiyo Wareysi.,0,1,82
@sharmaarkeabdiroble8566,2024-04-10T04:56:23Z,Qoslaaye wax hadal ah maba ogola,0,0,32
@muxudiinxuseen1344,2024-04-10T04:08:49Z,Dadka khibrada leh ha ii sheegeen fiidiyowga Cad iyo Madowga ah. Sidee lagu helay. WAXAN MAQLAY  INEY HEYSTAAN DAMBI BAARISTA CAALAMKA QALAB SHEEGAAYO WIXI MEESHA KA DHACAY. IN MEESHA LAGU SHUBAAYO BUDO KADIBNA AY SOO BAXEYSO FALKA MEESHA KA DHACAY. YAA SHEEGI KARA CILMIGAAS.,1,1,276
@abdirashiidabdi6729,2024-04-11T04:06:26Z,"Waa lajilay bro, waa stimulation maadaaba aysan goobtaas cctv lahayn, waxba kama jiraan majirto budo iyo ciid wax duubta😂",0,0,121
@hodanc6255,2024-04-10T03:11:05Z,Hebel ba iyi dil af. Miya hadaba maxay ku qoslayan,1,0,50
@ftshmh4761,2024-04-10T03:09:06Z,Maxaa la qabanaa laisma dhahaayo? Waar indho adkaa  illahow ha na fitnaynin!,0,0,76
@hodanc6255,2024-04-10T03:05:27Z,Ma waxay rag ku yihin dhig Islam acudubilahi mina shaydani rajim shaydan shaqo wa haya,0,1,86
@omarw5124,2024-04-10T04:13:04Z,Hada ayay fahmeen mcn ka nolosha..saacadda iyo maal muhuna ways daba marayaan .. marxuumkii tag allahiisana lakulan.. balse ayaga manta xaalkoodo waa sidee 😂😂,1,0,158
